"X","vid_name","frame","num_right_hands","num_left_hands","num_faces","hand_present","face_present","face_openpose","hand_openpose","height","width","left","top","label","mean_conf","WorkerID"
10128,"S_20140413_1727_01.mp4",14560,1,1,1,1,0,1,1,0.031223,0.029593,0.750421,0.733801,"hand",0.0119093242857143,"OP"
10128,"S_20140413_1727_01.mp4",14560,1,1,1,1,0,1,1,0,0,0,0,"hand",0,"OP"
10128,"S_20140413_1727_01.mp4",14560,1,1,1,1,0,1,1,0,0.00204800000000016,0.732222,0.580956,"face",5.29606085714286e-05,"OP"
10131,"S_20140312_1623_04.mp4",11580,1,1,1,1,1,1,1,0.093433,0.125902,0.530686,0.403276,"hand",0.547614142857143,"OP"
10131,"S_20140312_1623_04.mp4",11580,1,1,1,1,1,1,1,0.081395,0.10607,0.548446,0.410078,"hand",0.210624780952381,"OP"
10131,"S_20140312_1623_04.mp4",11580,1,1,1,1,1,1,1,0.1512571,0.107178,0.715146,0.187367,"face",0.288013671285714,"OP"
10132,"S_20140809_2123_01.mp4",3565,1,1,1,1,1,0,1,0.135211,0.118547,0.716317,1.03847,"hand",0.0750894142857143,"OP"
10132,"S_20140809_2123_01.mp4",3565,1,1,1,1,1,0,1,0.108186,0.116951,0.652292,0.942244,"hand",0.0147042128571429,"OP"
10132,"S_20140809_2123_01.mp4",3565,1,1,1,1,1,0,1,0,0,0,0,"face",0,"OP"
10133,"S_20140326_1709_05.mp4",10315,1,1,1,1,1,1,1,0.0490139999999999,0.0339149999999999,0.71435,0.539744,"hand",0.0112839833333333,"OP"
10133,"S_20140326_1709_05.mp4",10315,1,1,1,1,1,1,1,0.10373,0.0652,0.444203,0.905856,"hand",0.431150347619048,"OP"
10133,"S_20140326_1709_05.mp4",10315,1,1,1,1,1,1,1,0.150112,0.103575,0.602689,0.517186,"face",0.554928418571428,"OP"
10134,"S_20130925_1108_02.mp4",1220,1,1,1,1,0,0,1,0,0,0,0,"hand",0,"OP"
10134,"S_20130925_1108_02.mp4",1220,1,1,1,1,0,0,1,0.12676,0.146344,0.755079,0.983384,"hand",0.0180963733333333,"OP"
10134,"S_20130925_1108_02.mp4",1220,1,1,1,1,0,0,1,0,0,0,0,"face",0,"OP"
10135,"S_20140227_1610_05.mp4",5740,1,1,1,1,1,1,1,0.051454,0.0868939999999999,0.53805,0.840542,"hand",0.0425696776190476,"OP"
10135,"S_20140227_1610_05.mp4",5740,1,1,1,1,1,1,1,0.06369,0.058883,0.509739,0.81776,"hand",0.497741095238095,"OP"
10135,"S_20140227_1610_05.mp4",5740,1,1,1,1,1,1,1,0.0928890000000001,0.0809800000000001,0.538901,0.586403,"face",0.00247990164,"OP"
10137,"S_20131212_1325_05.mp4",11780,1,1,1,0,0,0,1,0.017283,0.021387,0.449649,0.441264,"hand",0.0100095523809524,"OP"
10137,"S_20131212_1325_05.mp4",11780,1,1,1,0,0,0,1,0.016791,0.012473,0.572411,0.303533,"hand",0.00668390476190476,"OP"
10137,"S_20131212_1325_05.mp4",11780,1,1,1,0,0,0,1,0,0,0,0,"face",0,"OP"
10138,"S_20130922_1105_01.mp4",18375,1,1,1,1,0,0,1,0.116303,0.111921,0.585086,0.257638,"hand",0.00480248428571429,"OP"
10138,"S_20130922_1105_01.mp4",18375,1,1,1,1,0,0,1,0,0,0,0,"hand",0,"OP"
10138,"S_20130922_1105_01.mp4",18375,1,1,1,1,0,0,1,0,0,0,0,"face",0,"OP"
10141,"S_20131228_1411_04.mp4",2130,1,1,1,1,1,1,1,0.108491,0.134187,0.245629,0.756182,"hand",0.0947607666666667,"OP"
10141,"S_20131228_1411_04.mp4",2130,1,1,1,1,1,1,1,0.111561,0.064763,0.488685,0.356943,"hand",0.0343181476190476,"OP"
10141,"S_20131228_1411_04.mp4",2130,1,1,1,1,1,1,1,0.132038,0.118237,0.472983,0.383397,"face",0.109219011385714,"OP"
10143,"S_20141206_2519_01.mp4",7640,1,1,1,0,0,0,1,0,0,0,0,"hand",0,"OP"
10143,"S_20141206_2519_01.mp4",7640,1,1,1,0,0,0,1,0.062876,0.02503,0.571177,0.435787,"hand",0.00841071047619048,"OP"
10143,"S_20141206_2519_01.mp4",7640,1,1,1,0,0,0,1,0,0,0,0,"face",0,"OP"
10145,"S_20130526_0709_05.AVI.mp4",8675,1,1,1,0,0,1,0,0,0,0,0,"hand",0,"OP"
10145,"S_20130526_0709_05.AVI.mp4",8675,1,1,1,0,0,1,0,0,0,0,0,"hand",0,"OP"
10145,"S_20130526_0709_05.AVI.mp4",8675,1,1,1,0,0,1,0,0.142947,0.106848,0.935072,0.519913,"face",0.000330630037142857,"OP"
10146,"S_20150118_2701_03.mp4",6275,1,1,1,0,0,1,0,0,0,0,0,"hand",0,"OP"
10146,"S_20150118_2701_03.mp4",6275,1,1,1,0,0,1,0,0,0,0,0,"hand",0,"OP"
10146,"S_20150118_2701_03.mp4",6275,1,1,1,0,0,1,0,0.172783,0.125981,0.666168,0.377327,"face",0.00203944258142857,"OP"
10148,"S_20150118_2701_06.mp4",2765,1,1,1,1,1,0,1,0.057652,0.049765,0.316943,0.709857,"hand",0.0141578438095238,"OP"
10148,"S_20150118_2701_06.mp4",2765,1,1,1,1,1,0,1,0,0,0,0,"hand",0,"OP"
10148,"S_20150118_2701_06.mp4",2765,1,1,1,1,1,0,1,0,0,0,0,"face",0,"OP"
10150,"S_20140125_1508_03.mp4",14525,1,1,1,1,0,0,1,0,0,0,0,"hand",0,"OP"
10150,"S_20140125_1508_03.mp4",14525,1,1,1,1,0,0,1,0.0832280000000001,0.087348,0.503878,1.0298,"hand",0.0326072138095238,"OP"
10150,"S_20140125_1508_03.mp4",14525,1,1,1,1,0,0,1,0,0,0,0,"face",0,"OP"
10152,"S_20131121_1304_05.mp4",1310,1,1,1,1,1,0,1,0.020016,0.010003,0.524596,0.48472,"hand",0.0166880314285714,"OP"
10152,"S_20131121_1304_05.mp4",1310,1,1,1,1,1,0,1,0.030916,0.041872,0.388852,0.500601,"hand",0.0243603095238095,"OP"
10152,"S_20131121_1304_05.mp4",1310,1,1,1,1,1,0,1,0,0,0,0,"face",0,"OP"
10153,"S_20140611_1925_02.mp4",3530,1,1,1,0,0,0,1,0,0,0,0,"hand",0,"OP"
10153,"S_20140611_1925_02.mp4",3530,1,1,1,0,0,0,1,0.0362439999999999,0.028001,0.413812,0.542259,"hand",0.0135403976190476,"OP"
10153,"S_20140611_1925_02.mp4",3530,1,1,1,0,0,0,1,0,0,0,0,"face",0,"OP"
10155,"S_20140815_2129_01.mp4",27095,1,1,1,1,1,1,1,0.108713,0.097644,0.530605,0.729679,"hand",0.318740619047619,"OP"
10155,"S_20140815_2129_01.mp4",27095,1,1,1,1,1,1,1,0.196745,0.0911959999999999,0.341069,0.65521,"hand",0.317975238095238,"OP"
10155,"S_20140815_2129_01.mp4",27095,1,1,1,1,1,1,1,0.1416051,0.121759,0.584077,0.224629,"face",0.261443841285714,"OP"
10156,"S_20150209_2723_05.mp4",4715,1,1,1,1,0,0,1,0,0,0,0,"hand",0,"OP"
10156,"S_20150209_2723_05.mp4",4715,1,1,1,1,0,0,1,0.029898,0.018082,0.248128,0.360423,"hand",0.0399560952380952,"OP"
10156,"S_20150209_2723_05.mp4",4715,1,1,1,1,0,0,1,0,0,0,0,"face",0,"OP"
10157,"S_20140903_2217_02.mp4",7885,1,1,1,1,1,1,1,0.17209,0.19446,0.618249,1.04982,"hand",0.0314341257142857,"OP"
10157,"S_20140903_2217_02.mp4",7885,1,1,1,1,1,1,1,0.097993,0.034568,0.578568,0.858607,"hand",0.0155649314285714,"OP"
10157,"S_20140903_2217_02.mp4",7885,1,1,1,1,1,1,1,0.208688,0.0927479999999999,0.783075,0.49878,"face",0.0218677999071429,"OP"
10158,"S_20131017_1200_03.mp4",17410,1,1,1,1,1,1,1,0.059223,0.067175,0.360206,0.668435,"hand",0.0325757047619048,"OP"
10158,"S_20131017_1200_03.mp4",17410,1,1,1,1,1,1,1,0.0425770000000001,0.031325,0.364241,0.66095,"hand",0.0229320238095238,"OP"
10158,"S_20131017_1200_03.mp4",17410,1,1,1,1,1,1,1,0.152961,0.10345,0.338026,0.60616,"face",0.00579563016571429,"OP"
1016,"S_20140423_1806_06.mp4",6945,2,2,2,1,0,0,1,0,0,0,0,"hand",0,"OP"
1016,"S_20140423_1806_06.mp4",6945,2,2,2,1,0,0,1,0.125342,0.132099,0.632511,0.572555,"hand",0.489392238095238,"OP"
1016,"S_20140423_1806_06.mp4",6945,2,2,2,1,0,0,1,0.208077,0.107007,0.183428,0.768197,"hand",0.502798285714286,"OP"
1016,"S_20140423_1806_06.mp4",6945,2,2,2,1,0,0,1,0,0,0,0,"hand",0,"OP"
1016,"S_20140423_1806_06.mp4",6945,2,2,2,1,0,0,1,0,0,0,0,"face",0,"OP"
1016,"S_20140423_1806_06.mp4",6945,2,2,2,1,0,0,1,0,0,0,0,"face",0,"OP"
10162,"S_20140921_2304_03.mp4",8450,1,1,1,0,0,0,1,0,0,0,0,"hand",0,"OP"
10162,"S_20140921_2304_03.mp4",8450,1,1,1,0,0,0,1,0.0241769999999999,0.014752,0.829171,0.515357,"hand",0.0108996328571429,"OP"
10162,"S_20140921_2304_03.mp4",8450,1,1,1,0,0,0,1,0,0,0,0,"face",0,"OP"
10165,"S_20140201_1515_01.mp4",45295,2,2,2,0,0,1,1,0.0231960000000001,0.032562,0.276179,0.60571,"hand",0.00949265904761905,"OP"
10165,"S_20140201_1515_01.mp4",45295,2,2,2,0,0,1,1,0,0,0,0,"hand",0,"OP"
10165,"S_20140201_1515_01.mp4",45295,2,2,2,0,0,1,1,0,0,0,0,"hand",0,"OP"
10165,"S_20140201_1515_01.mp4",45295,2,2,2,0,0,1,1,0.107916,0.0683099999999999,1.00469,0.818834,"hand",0.0014334703047619,"OP"
10165,"S_20140201_1515_01.mp4",45295,2,2,2,0,0,1,1,0.104936,0.0534770000000001,0.388873,0.327441,"face",0.000537817835714286,"OP"
10165,"S_20140201_1515_01.mp4",45295,2,2,2,0,0,1,1,0,0,0,0,"face",0,"OP"
10168,"S_20140801_2115_03.mp4",10670,1,1,1,1,0,1,0,0,0,0,0,"hand",0,"OP"
10168,"S_20140801_2115_03.mp4",10670,1,1,1,1,0,1,0,0,0,0,0,"hand",0,"OP"
10168,"S_20140801_2115_03.mp4",10670,1,1,1,1,0,1,0,0.085003,0.090121,0.231667,0.456477,"face",0.00942902008714286,"OP"
1017,"S_20140601_1915_06.mp4",13935,1,1,1,0,0,0,1,0.007798,0.01244,0.616855,0.160433,"hand",0.0103372976190476,"OP"
1017,"S_20140601_1915_06.mp4",13935,1,1,1,0,0,0,1,0,0,0,0,"hand",0,"OP"
1017,"S_20140601_1915_06.mp4",13935,1,1,1,0,0,0,1,0,0,0,0,"face",0,"OP"
10172,"S_20150309_2820_05.mp4",6645,1,1,1,0,0,1,0,0,0,0,0,"hand",0,"OP"
10172,"S_20150309_2820_05.mp4",6645,1,1,1,0,0,1,0,0,0,0,0,"hand",0,"OP"
10172,"S_20150309_2820_05.mp4",6645,1,1,1,0,0,1,0,0.331355,0.284884,0.362443,0.564722,"face",0.7436659,"OP"
10173,"S_20130824_1007_01.mp4",10735,1,1,1,1,1,0,1,0.14132,0.171365,0.522807,0.660388,"hand",0.535824714285714,"OP"
10173,"S_20130824_1007_01.mp4",10735,1,1,1,1,1,0,1,0.240399,0.163421,0.255053,0.896309,"hand",0.205017142857143,"OP"
10173,"S_20130824_1007_01.mp4",10735,1,1,1,1,1,0,1,0,0,0,0,"face",0,"OP"
10174,"S_20150329_2912_06.mp4",4515,1,1,1,0,1,1,0,0,0,0,0,"hand",0,"OP"
10174,"S_20150329_2912_06.mp4",4515,1,1,1,0,1,1,0,0,0,0,0,"hand",0,"OP"
10174,"S_20150329_2912_06.mp4",4515,1,1,1,0,1,1,0,0,0,0.353614,-0.0919559,"face",9.93501857142857e-06,"OP"
10183,"S_20130421_0604_03.AVI.mp4",22385,1,1,1,0,0,1,0,0,0,0,0,"hand",0,"OP"
10183,"S_20130421_0604_03.AVI.mp4",22385,1,1,1,0,0,1,0,0,0,0,0,"hand",0,"OP"
10183,"S_20130421_0604_03.AVI.mp4",22385,1,1,1,0,0,1,0,0.060417,0.035615,0.383019,0.541681,"face",0.0418814315142857,"OP"
10186,"S_20130417_0600_01.AVI.mp4",2580,1,1,1,1,1,0,1,0.079148,0.0379970000000001,0.901298,0.673889,"hand",0.0126315733333333,"OP"
10186,"S_20130417_0600_01.AVI.mp4",2580,1,1,1,1,1,0,1,0.148184,0.137607,0.344496,0.665436,"hand",0.02792796,"OP"
10186,"S_20130417_0600_01.AVI.mp4",2580,1,1,1,1,1,0,1,0,0,0,0,"face",0,"OP"
10188,"S_20140508_1821_08.mp4",4440,1,1,1,0,0,0,1,0,0,0,0,"hand",0,"OP"
10188,"S_20140508_1821_08.mp4",4440,1,1,1,0,0,0,1,0.021276,0.0139330000000001,0.880464,0.27306,"hand",0.0234780428571429,"OP"
10188,"S_20140508_1821_08.mp4",4440,1,1,1,0,0,0,1,0,0,0,0,"face",0,"OP"
10189,"S_20131207_1320_01.mp4",1585,1,1,1,0,0,0,0,0,0,0,0,"hand",0,"OP"
10189,"S_20131207_1320_01.mp4",1585,1,1,1,0,0,0,0,0,0,0,0,"hand",0,"OP"
10189,"S_20131207_1320_01.mp4",1585,1,1,1,0,0,0,0,0,0,0,0,"face",0,"OP"
10192,"S_20131221_1404_07.mp4",10770,1,1,1,0,0,0,1,0.021678,0.0140479999999998,0.72327,0.839462,"hand",0.00385312333333333,"OP"
10192,"S_20131221_1404_07.mp4",10770,1,1,1,0,0,0,1,0.051335,0.025887,0.672746,0.837877,"hand",0.0014345906047619,"OP"
10192,"S_20131221_1404_07.mp4",10770,1,1,1,0,0,0,1,0,0,0,0,"face",0,"OP"
10193,"S_20140611_1925_01.mp4",495,1,1,1,0,1,1,1,0,0,0,0,"hand",0,"OP"
10193,"S_20140611_1925_01.mp4",495,1,1,1,0,1,1,1,0.149827,0.072888,0.800384,1.08002,"hand",0.0135398,"OP"
10193,"S_20140611_1925_01.mp4",495,1,1,1,0,1,1,1,0.133198,0.099847,0.862177,0.551488,"face",0.00988786691571428,"OP"
10194,"S_20130829_1012_05.AVI.mp4",15745,1,1,1,1,0,0,1,0,0,0,0,"hand",0,"OP"
10194,"S_20130829_1012_05.AVI.mp4",15745,1,1,1,1,0,0,1,0.01846,0.0319120000000001,0.455908,0.277075,"hand",0.022012639047619,"OP"
10194,"S_20130829_1012_05.AVI.mp4",15745,1,1,1,1,0,0,1,0,0,0,0,"face",0,"OP"
10196,"S_20140614_1928_09.mp4",10640,3,3,3,0,0,1,1,0.050567,0.0297539999999999,0.821615,0.444067,"hand",0.0637075571428571,"OP"
10196,"S_20140614_1928_09.mp4",10640,3,3,3,0,0,1,1,0,0,0,0,"hand",0,"OP"
10196,"S_20140614_1928_09.mp4",10640,3,3,3,0,0,1,1,0,0,0,0,"hand",0,"OP"
10196,"S_20140614_1928_09.mp4",10640,3,3,3,0,0,1,1,0,0,0,0,"hand",0,"OP"
10196,"S_20140614_1928_09.mp4",10640,3,3,3,0,0,1,1,0,0,0,0,"hand",0,"OP"
10196,"S_20140614_1928_09.mp4",10640,3,3,3,0,0,1,1,0,0,0,0,"hand",0,"OP"
10196,"S_20140614_1928_09.mp4",10640,3,3,3,0,0,1,1,0,0,0,0,"face",0,"OP"
10196,"S_20140614_1928_09.mp4",10640,3,3,3,0,0,1,1,0,0,0,0,"face",0,"OP"
10196,"S_20140614_1928_09.mp4",10640,3,3,3,0,0,1,1,0.212857,0.067256,0.356395,0.6341,"face",0.0577988437857143,"OP"
10200,"S_20150409_2923_03.mp4",11095,1,1,1,0,0,0,0,0,0,0,0,"hand",0,"OP"
10200,"S_20150409_2923_03.mp4",11095,1,1,1,0,0,0,0,0,0,0,0,"hand",0,"OP"
10200,"S_20150409_2923_03.mp4",11095,1,1,1,0,0,0,0,0,0,0,0,"face",0,"OP"
10201,"S_20130922_1105_03.mp4",1090,2,2,2,1,1,1,1,0.052349,0.0406580000000001,0.553822,0.430037,"hand",0.202263661904762,"OP"
10201,"S_20130922_1105_03.mp4",1090,2,2,2,1,1,1,1,0,0,0,0,"hand",0,"OP"
10201,"S_20130922_1105_03.mp4",1090,2,2,2,1,1,1,1,0.073708,0.051072,0.589511,0.593264,"hand",0.154389033333333,"OP"
10201,"S_20130922_1105_03.mp4",1090,2,2,2,1,1,1,1,0,0,0,0,"hand",0,"OP"
10201,"S_20130922_1105_03.mp4",1090,2,2,2,1,1,1,1,0.070458,0.087238,0.541321,0.265935,"face",0.166149509,"OP"
10201,"S_20130922_1105_03.mp4",1090,2,2,2,1,1,1,1,0,0,0,0,"face",0,"OP"
10204,"S_20141023_2406_02.AVI.mp4",25530,1,1,1,1,1,0,1,0,0,0,0,"hand",0,"OP"
10204,"S_20141023_2406_02.AVI.mp4",25530,1,1,1,1,1,0,1,0.097904,0.0311480000000002,0.860782,0.438011,"hand",0.0393562857142857,"OP"
10204,"S_20141023_2406_02.AVI.mp4",25530,1,1,1,1,1,0,1,0,0,0,0,"face",0,"OP"
10211,"S_20130622_0805_06.AVI.mp4",17775,2,2,2,1,1,1,1,0.043136,0.027105,0.407295,0.963559,"hand",0.0236166947619048,"OP"
10211,"S_20130622_0805_06.AVI.mp4",17775,2,2,2,1,1,1,1,0.0401199999999999,0.0350509999999999,0.797662,0.674302,"hand",0.0031786189047619,"OP"
10211,"S_20130622_0805_06.AVI.mp4",17775,2,2,2,1,1,1,1,0.0322509999999999,0.062091,0.342405,0.943196,"hand",0.0164029371428571,"OP"
10211,"S_20130622_0805_06.AVI.mp4",17775,2,2,2,1,1,1,1,0.0339590000000001,0.0367960000000001,0.811506,0.711167,"hand",0.0266042376190476,"OP"
10211,"S_20130622_0805_06.AVI.mp4",17775,2,2,2,1,1,1,1,0.0883409999999999,0.059098,0.381539,0.790871,"face",0.0433855337857143,"OP"
10211,"S_20130622_0805_06.AVI.mp4",17775,2,2,2,1,1,1,1,0.126049,0.041893,0.721403,0.651096,"face",7.92137142857143e-05,"OP"
10212,"S_20150419_3001_02.mp4",22765,1,1,1,1,1,1,1,0,0,0,0,"hand",0,"OP"
10212,"S_20150419_3001_02.mp4",22765,1,1,1,1,1,1,1,0.0634088,0.103925,0.259172,0.0983922,"hand",0.241301204761905,"OP"
10212,"S_20150419_3001_02.mp4",22765,1,1,1,1,1,1,1,0.1940082,0.20586,0.298958,0.178005,"face",0.00435759975428571,"OP"
10216,"S_20131019_1202_03.mp4",29620,1,1,1,1,1,1,1,0.063011,0.098549,0.396157,0.837187,"hand",0.030699719047619,"OP"
10216,"S_20131019_1202_03.mp4",29620,1,1,1,1,1,1,1,0,0,0,0,"hand",0,"OP"
10216,"S_20131019_1202_03.mp4",29620,1,1,1,1,1,1,1,0.16961,0.0806362,0.0564258,0.683643,"face",0.01232555762,"OP"
10218,"S_20130822_1005_03.AVI.mp4",12780,1,1,1,1,1,1,1,0.0941559999999999,0.081006,0.590232,0.827926,"hand",0.00748527523809524,"OP"
10218,"S_20130822_1005_03.AVI.mp4",12780,1,1,1,1,1,1,1,0.139143,0.0657909999999999,0.579276,0.726794,"hand",0.110858838095238,"OP"
10218,"S_20130822_1005_03.AVI.mp4",12780,1,1,1,1,1,1,1,0.191965,0.148861,0.584665,0.399676,"face",0.4703817,"OP"
10219,"S_20130808_0922_04.mp4",6095,1,1,1,1,1,1,1,0.059073,0.047742,0.708147,0.864937,"hand",0.0423235333333333,"OP"
10219,"S_20130808_0922_04.mp4",6095,1,1,1,1,1,1,1,0.0799790000000001,0.062038,0.492214,0.81184,"hand",0.170598561904762,"OP"
10219,"S_20130808_0922_04.mp4",6095,1,1,1,1,1,1,1,0.119643,0.125809,0.401907,0.645669,"face",0.528212757142857,"OP"
1022,"S_20130703_0816_05.AVI.mp4",6255,2,2,2,0,1,1,0,0,0,0,0,"hand",0,"OP"
1022,"S_20130703_0816_05.AVI.mp4",6255,2,2,2,0,1,1,0,0,0,0,0,"hand",0,"OP"
1022,"S_20130703_0816_05.AVI.mp4",6255,2,2,2,0,1,1,0,0,0,0,0,"hand",0,"OP"
1022,"S_20130703_0816_05.AVI.mp4",6255,2,2,2,0,1,1,0,0,0,0,0,"hand",0,"OP"
1022,"S_20130703_0816_05.AVI.mp4",6255,2,2,2,0,1,1,0,0.133816,0.137265,0.612497,0.998927,"face",0.671469571428571,"OP"
1022,"S_20130703_0816_05.AVI.mp4",6255,2,2,2,0,1,1,0,0.273791,0.208346,0.199219,0.894889,"face",0.320857672285714,"OP"
10220,"S_20140222_1605_02.mp4",845,1,1,1,1,0,0,1,0.058933,0.031087,0.314271,0.798412,"hand",0.010511660952381,"OP"
10220,"S_20140222_1605_02.mp4",845,1,1,1,1,0,0,1,0,0,0,0,"hand",0,"OP"
10220,"S_20140222_1605_02.mp4",845,1,1,1,1,0,0,1,0,0,0,0,"face",0,"OP"
10225,"S_20130720_0903_03.AVI.mp4",3130,3,3,3,1,0,0,0,0,0,0,0,"hand",0,"OP"
10225,"S_20130720_0903_03.AVI.mp4",3130,3,3,3,1,0,0,0,0,0,0,0,"hand",0,"OP"
10225,"S_20130720_0903_03.AVI.mp4",3130,3,3,3,1,0,0,0,0,0,0,0,"hand",0,"OP"
10225,"S_20130720_0903_03.AVI.mp4",3130,3,3,3,1,0,0,0,0,0,0,0,"hand",0,"OP"
10225,"S_20130720_0903_03.AVI.mp4",3130,3,3,3,1,0,0,0,0,0,0,0,"hand",0,"OP"
10225,"S_20130720_0903_03.AVI.mp4",3130,3,3,3,1,0,0,0,0,0,0,0,"hand",0,"OP"
10225,"S_20130720_0903_03.AVI.mp4",3130,3,3,3,1,0,0,0,0,0,0,0,"face",0,"OP"
10225,"S_20130720_0903_03.AVI.mp4",3130,3,3,3,1,0,0,0,0,0,0,0,"face",0,"OP"
10225,"S_20130720_0903_03.AVI.mp4",3130,3,3,3,1,0,0,0,0,0,0,0,"face",0,"OP"
10226,"S_20131019_1202_01.mp4",1035,1,1,1,0,0,0,1,0,0,0,0,"hand",0,"OP"
10226,"S_20131019_1202_01.mp4",1035,1,1,1,0,0,0,1,0.033231,0.02895,0.319003,0.260656,"hand",0.0172349680952381,"OP"
10226,"S_20131019_1202_01.mp4",1035,1,1,1,0,0,0,1,0,0,0,0,"face",0,"OP"
10229,"S_20140101_1415_02.mp4",26300,1,1,1,1,0,0,1,0,0,0,0,"hand",0,"OP"
10229,"S_20140101_1415_02.mp4",26300,1,1,1,1,0,0,1,0.133098,0.109052,0.465573,0.487771,"hand",0.231399276190476,"OP"
10229,"S_20140101_1415_02.mp4",26300,1,1,1,1,0,0,1,0,0,0,0,"face",0,"OP"
10230,"S_20140119_1502_02.mp4",1855,2,2,2,1,0,0,0,0,0,0,0,"hand",0,"OP"
10230,"S_20140119_1502_02.mp4",1855,2,2,2,1,0,0,0,0,0,0,0,"hand",0,"OP"
10230,"S_20140119_1502_02.mp4",1855,2,2,2,1,0,0,0,0,0,0,0,"hand",0,"OP"
10230,"S_20140119_1502_02.mp4",1855,2,2,2,1,0,0,0,0,0,0,0,"hand",0,"OP"
10230,"S_20140119_1502_02.mp4",1855,2,2,2,1,0,0,0,0,0,0,0,"face",0,"OP"
10230,"S_20140119_1502_02.mp4",1855,2,2,2,1,0,0,0,0,0,0,0,"face",0,"OP"
10231,"S_20150209_2723_05.mp4",95,2,2,2,1,1,1,1,0.0760339999999999,0.10414,0.60587,0.732586,"hand",0.347585028571429,"OP"
10231,"S_20150209_2723_05.mp4",95,2,2,2,1,1,1,1,0,0,0,0,"hand",0,"OP"
10231,"S_20150209_2723_05.mp4",95,2,2,2,1,1,1,1,0.111514,0.119322,0.489199,0.796171,"hand",0.31699419047619,"OP"
10231,"S_20150209_2723_05.mp4",95,2,2,2,1,1,1,1,0,0,0,0,"hand",0,"OP"
10231,"S_20150209_2723_05.mp4",95,2,2,2,1,1,1,1,0.262272,0.184052,0.538919,0.449699,"face",0.733339657142857,"OP"
10231,"S_20150209_2723_05.mp4",95,2,2,2,1,1,1,1,0,0,0,0,"face",0,"OP"
10233,"S_20140917_2300_01.mp4",6870,1,1,1,0,0,0,0,0,0,0,0,"hand",0,"OP"
10233,"S_20140917_2300_01.mp4",6870,1,1,1,0,0,0,0,0,0,0,0,"hand",0,"OP"
10233,"S_20140917_2300_01.mp4",6870,1,1,1,0,0,0,0,0,0,0,0,"face",0,"OP"
10234,"S_20131031_1214_09.mp4",1615,1,1,1,0,0,0,1,0.080931,0.048369,0.334006,0.900962,"hand",0.0100723466666667,"OP"
10234,"S_20131031_1214_09.mp4",1615,1,1,1,0,0,0,1,0,0,0,0,"hand",0,"OP"
10234,"S_20131031_1214_09.mp4",1615,1,1,1,0,0,0,1,0,0,0,0,"face",0,"OP"
10235,"S_20130526_0709_05.AVI.mp4",8130,2,2,2,1,1,1,1,0,0,0,0,"hand",0,"OP"
10235,"S_20130526_0709_05.AVI.mp4",8130,2,2,2,1,1,1,1,0,0,0,0,"hand",0,"OP"
10235,"S_20130526_0709_05.AVI.mp4",8130,2,2,2,1,1,1,1,0.081308,0.073024,0.74743,0.925357,"hand",0.0341012333333333,"OP"
10235,"S_20130526_0709_05.AVI.mp4",8130,2,2,2,1,1,1,1,0,0,0,0,"hand",0,"OP"
10235,"S_20130526_0709_05.AVI.mp4",8130,2,2,2,1,1,1,1,0.176402,0.123131,0.844891,0.523843,"face",0.710946785714286,"OP"
10235,"S_20130526_0709_05.AVI.mp4",8130,2,2,2,1,1,1,1,0,0,0,0,"face",0,"OP"
10237,"S_20150412_2926_06.mp4",310,1,1,1,1,1,0,1,0,0,0,0,"hand",0,"OP"
10237,"S_20150412_2926_06.mp4",310,1,1,1,1,1,0,1,0.0374577,0.041598,0.297748,0.0731476,"hand",0.377665228571429,"OP"
10237,"S_20150412_2926_06.mp4",310,1,1,1,1,1,0,1,0,0,0,0,"face",0,"OP"
1024,"S_20141221_2604_08.mp4",1690,1,1,1,0,1,0,0,0,0,0,0,"hand",0,"OP"
1024,"S_20141221_2604_08.mp4",1690,1,1,1,0,1,0,0,0,0,0,0,"hand",0,"OP"
1024,"S_20141221_2604_08.mp4",1690,1,1,1,0,1,0,0,0,0,0,0,"face",0,"OP"
10240,"S_20140420_1803_06.AVI.mp4",1220,1,1,1,1,1,0,1,0.013419,0.011383,0.565647,0.505767,"hand",0.0177711442857143,"OP"
10240,"S_20140420_1803_06.AVI.mp4",1220,1,1,1,1,1,0,1,0.036597,0.011993,0.49142,0.540399,"hand",0.0252952119047619,"OP"
10240,"S_20140420_1803_06.AVI.mp4",1220,1,1,1,1,1,0,1,0,0,0,0,"face",0,"OP"
10245,"S_20130608_0722_04.mp4",4985,1,1,1,0,0,0,0,0,0,0,0,"hand",0,"OP"
10245,"S_20130608_0722_04.mp4",4985,1,1,1,0,0,0,0,0,0,0,0,"hand",0,"OP"
10245,"S_20130608_0722_04.mp4",4985,1,1,1,0,0,0,0,0,0,0,0,"face",0,"OP"
10248,"S_20140612_1926_05.mp4",1845,2,2,2,1,1,0,0,0,0,0,0,"hand",0,"OP"
10248,"S_20140612_1926_05.mp4",1845,2,2,2,1,1,0,0,0,0,0,0,"hand",0,"OP"
10248,"S_20140612_1926_05.mp4",1845,2,2,2,1,1,0,0,0,0,0,0,"hand",0,"OP"
10248,"S_20140612_1926_05.mp4",1845,2,2,2,1,1,0,0,0,0,0,0,"hand",0,"OP"
10248,"S_20140612_1926_05.mp4",1845,2,2,2,1,1,0,0,0,0,0,0,"face",0,"OP"
10248,"S_20140612_1926_05.mp4",1845,2,2,2,1,1,0,0,0,0,0,0,"face",0,"OP"
